CASE_NUMBER,BARRACK,ACC_DATE,ACC_TIME,ACC_TIME_CODE,DAY_OF_WEEK,ROAD,INTERSECT_ROAD,DIST_FROM_INTERSECT,DIST_DIRECTION,CITY_NAME,COUNTY_CODE,COUNTY_NAME,VEHICLE_COUNT,PROP_DEST,INJURY,COLLISION_WITH_1,COLLISION_WITH_2
1253009723,Bel Air,09/24/2012 12:00:00 AM,22:09,6,MONDAY   ,MD 00146 JARRETTSVILLE PIKE,CO 00022 MADONNA RD (AHEAD),0.25,S,Not Applicable,12,Harford,1,YES,NO,FIXED OBJ,OTHER-COLLISION
1253009715,Bel Air,09/24/2012 12:00:00 AM,16:09,5,MONDAY   ,MD 00543 FOUNTAIN GREEN RD,MD 00022 CHURCHVILLE RD,500,S,Not Applicable,12,Harford,2,NO,YES,VEH,OTHER-COLLISION
1253009706,Bel Air,09/24/2012 12:00:00 AM,12:09,4,MONDAY   ,US 00001 CONOWINGO RD,CO 00196 WHITE HOUSE RD,0.25,N,Not Applicable,12,Harford,2,NO,YES,VEH,OTHER-COLLISION
1252008630,Cumberland,09/24/2012 12:00:00 AM,9:09,3,MONDAY   ,MD 00144 NATIONAL PIKE,UU 00000 STRUC #1147,0.2,E,Not Applicable,1,Allegany,3,NO,YES,VEH,OTHER-COLLISION
1251034005,Frederick,09/24/2012 12:00:00 AM,12:09,4,MONDAY   ,CO 01272 SPECTRUM DR,MD 00085 BUCKEYSTOWN PIKE,0,U,Not Applicable,10,Frederick,2,YES,NO,VEH,OTHER-COLLISION
1250007866,Jessup,09/24/2012 12:00:00 AM,5:09,2,MONDAY   ,IS 00070 NO NAME,CO 00070 MARRIOTTSVILLE RD,100,W,Not Applicable,13,Howard,1,YES,NO,OTHER-COLLISION,FIXED OBJ
1250007860,Jessup,09/24/2012 12:00:00 AM,3:09,1,MONDAY   ,IS 00095 NO NAME,MD 00216 SCAGGSVILLE RD,0.5,S,Not Applicable,13,Howard,1,YES,NO,VEH,OTHER-COLLISION
1296006369,Berlin,09/25/2012 12:00:00 AM,14:09,4,TUESDAY  ,MD 00589 RACETRACK RD,CO 00331 GUM POINT RD,50,N,Not Applicable,23,Worcester,2,NO,YES,VEH,OTHER-COLLISION
1296006364,Berlin,09/25/2012 12:00:00 AM,9:09,3,TUESDAY  ,MD 00090 OCEAN CITY EXPWY,CO 00220 ST MARTINS NECK RD,0,W,Not Applicable,23,Worcester,2,YES,NO,VEH,OTHER-COLLISION
1296006358,Berlin,09/25/2012 12:00:00 AM,6:09,2,TUESDAY  ,US 00113 WORCESTER HWY,CO 00319 NEWARK RD,0.1,S,Not Applicable,23,Worcester,1,YES,NO,ANIMAL,OTHER-COLLISION
1282009784,Leonardtown,09/25/2012 12:00:00 AM,15:09,4,TUESDAY  ,MD 00235 THREE NOTCH RD,CO 00271 RUE PURCHASE RD,650,N,Not Applicable,18,St. Marys,2,YES,NO,VEH,OTHER-COLLISION
1282009770,Leonardtown,09/25/2012 12:00:00 AM,13:09,4,TUESDAY  ,MD 00005 POINT LOOKOUT RD,CO 00334 WILLOWS RD,0,W,Not Applicable,18,St. Marys,2,NO,YES,VEH,OTHER-COLLISION
1280008590,Centreville,09/25/2012 12:00:00 AM,22:09,6,TUESDAY  ,US 00050 OCEAN GATEWAY,UU 00000 STRUC #17010,0,U,Not Applicable,17,Queen Annes,1,YES,NO,ANIMAL,OTHER-COLLISION
1267011888,Essex,09/25/2012 12:00:00 AM,17:09,5,TUESDAY  ,IS 00083 HARRISBURG EXPWY,CO 00810 TIMONIUM RD,0,U,Not Applicable,3,Baltimore,2,NO,NO,VEH,OTHER-COLLISION
1267011869,Essex,09/25/2012 12:00:00 AM,11:09,3,TUESDAY  ,MD 00695 BALTO BELTWAY,US 00040 PULASKI HWY,0,S,Not Applicable,3,Baltimore,1,YES,NO,VEH,OTHER-COLLISION
1267011851,Essex,09/25/2012 12:00:00 AM,6:09,2,TUESDAY  ,IS 00695 BALTO BELTWAY,MD 00122 SECURITY BLVD,500,S,Not Applicable,3,Baltimore,4,YES,NO,VEH,VEH
1266011530,College Park,09/25/2012 12:00:00 AM,17:09,5,TUESDAY  ,IS 00095 NO NAME,RP 00095 RAMP FR IS 95 TO ICC,0,U,Not Applicable,16,Prince Georges,2,NO,YES,VEH,OTHER-COLLISION
1266011521,College Park,09/25/2012 12:00:00 AM,12:09,4,TUESDAY  ,IS 00095 CAPITAL BELTWAY,MD 00201 KENILWORTH AVE,0.1,N,Not Applicable,16,Prince Georges,3,NO,YES,VEH,OTHER-COLLISION
1266011515,College Park,09/25/2012 12:00:00 AM,8:09,3,TUESDAY  ,IS 00095 NO NAME,CO 00008 VAN DUSEN RD,0,U,Not Applicable,16,Prince Georges,2,YES,NO,VEH,OTHER-COLLISION
1265008368,Glen Burnie,09/25/2012 12:00:00 AM,18:09,5,TUESDAY  ,US 00050 JOHN HANSON HWY,RP 01050 RAMP /MD 2 TO US 50,0,E,Not Applicable,2,Anne Arundel,2,YES,NO,VEH,OTHER-COLLISION
1265008358,Glen Burnie,09/25/2012 12:00:00 AM,13:09,4,TUESDAY  ,MD 00295 BALT-WASH PKWY,RP 02295 RAMP FR 295 TO NSA,1000,N,Not Applicable,2,Anne Arundel,2,YES,NO,VEH,OTHER-COLLISION
1265008346,Glen Burnie,09/25/2012 12:00:00 AM,8:09,3,TUESDAY  ,US 00050 JOHN HANSON HWY,UU 00000 STR #2038 SEVERN RVR,0,U,Not Applicable,2,Anne Arundel,3,NO,YES,VEH,VEH
1264014722,Hagerstown,09/25/2012 12:00:00 AM,13:09,4,TUESDAY  ,MD 00066 MAPLEVILLE RD,RP 00070 RMP 7 TO MD 66,0,U,Not Applicable,21,Washington,2,YES,NO,VEH,FIXED OBJ
1263007982,Rockville,09/25/2012 12:00:00 AM,16:09,5,TUESDAY  ,IS 00270 EISENHOWER MEM HWY,CO 04556 FATHER HURLEY BLVD,0.5,S,Not Applicable,15,Montgomery,,NO,YES,VEH,VEH
1263007968,Rockville,09/25/2012 12:00:00 AM,7:09,2,TUESDAY  ,IS 00270 EISENHOWER MEM HWY,CO 00212 SHADY GROVE RD,400,S,Not Applicable,15,Montgomery,2,NO,YES,VEH,OTHER-COLLISION
1263007966,Rockville,09/25/2012 12:00:00 AM,6:09,2,TUESDAY  ,IS 00495 CAPITAL BELTWAY,MD 00650 NEW HAMPSHIRE AVE,200,W,Not Applicable,15,Montgomery,2,NO,NO,VEH,OTHER-COLLISION
1263007965,Rockville,09/25/2012 12:00:00 AM,6:09,2,TUESDAY  ,IS 00495 CAPITAL BELTWAY,MD 00650 NEW HAMPSHIRE AVE,500,W,Not Applicable,15,Montgomery,2,YES,NO,VEH,OTHER-COLLISION
1262011086,JFK,09/25/2012 12:00:00 AM,18:09,5,TUESDAY  ,IS 00095 JFK MEM HWY,MD 00543 Creswell road,0.1,S,Not Applicable,12,Harford,2,YES,NO,NON-COLLISION,OTHER-COLLISION
1262011067,JFK,09/25/2012 12:00:00 AM,5:09,2,TUESDAY  ,IS 00095 J F K MEMORIAL HWY,UU 00000 S/B I-95 @ 87.7mm,0,U,Not Applicable,12,Harford,2,NO,YES,FIXED OBJ,OTHER-COLLISION
1261007656,Forestville,09/25/2012 12:00:00 AM,16:09,5,TUESDAY  ,MD 00005 BRANCH AVE,MD 00373 ACCOKEEK RD,50,S,Not Applicable,16,Prince Georges,2,YES,NO,VEH,OTHER-COLLISION
1261007654,Forestville,09/25/2012 12:00:00 AM,15:09,4,TUESDAY  ,MD 00005 BRANCH AVE,CO 00599 BRANDYWINE RD,15,N,Not Applicable,16,Prince Georges,2,NO,YES,VEH,OTHER-COLLISION
1261007653,Forestville,09/25/2012 12:00:00 AM,14:09,4,TUESDAY  ,IS 00095 CAPITAL BELTWAY,MD 00214 CENTRAL AVE,0.1,S,Not Applicable,16,Prince Georges,2,YES,NO,VEH,OTHER-COLLISION
1261007651,Forestville,09/25/2012 12:00:00 AM,13:09,4,TUESDAY  ,MD 00005 BRANCH AVE,CO 00599 BRANDYWINE RD,100,S,Not Applicable,16,Prince Georges,2,NO,YES,VEH,OTHER-COLLISION
1261007644,Forestville,09/25/2012 12:00:00 AM,10:09,3,TUESDAY  ,MD 00004 PENNSYLVANIA AVE,MD 00980 RITCHIE MARLBORO RD,20,S,Not Applicable,16,Prince Georges,1,YES,NO,ANIMAL,OTHER-COLLISION
1261007641,Forestville,09/25/2012 12:00:00 AM,8:09,3,TUESDAY  ,IS 00095 CAPITAL BELTWAY,CO 00123 TEMPLE HILL RD,200,S,Not Applicable,16,Prince Georges,3,YES,NO,VEH,VEH
1261007635,Forestville,09/25/2012 12:00:00 AM,7:09,2,TUESDAY  ,US 00301 CRAIN HWY,MD 00214 CENTRAL AVE,300,S,Not Applicable,16,Prince Georges,1,YES,NO,FIXED OBJ,OTHER-COLLISION
1257004899,Waldorf,09/25/2012 12:00:00 AM,15:09,4,TUESDAY  ,MD 00228 BERRY RD,US 00301 CRAIN HWY,0.5,E,Not Applicable,8,Charles,1,YES,NO,FIXED OBJ,FIXED OBJ
1257004891,Waldorf,09/25/2012 12:00:00 AM,8:09,3,TUESDAY  ,US 00301 CRAIN HWY,CO 00057 ACTON LANE,10,S,Not Applicable,8,Charles,2,YES,NO,VEH,OTHER-COLLISION
1256015251,Westminster,09/25/2012 12:00:00 AM,15:09,4,TUESDAY  ,MD 00140 Baltimore Blvd,MU 00075 Center St,0,U,Not Applicable,6,Carroll,2,YES,NO,VEH,OTHER-COLLISION
1255011994,North East,09/25/2012 12:00:00 AM,22:09,6,TUESDAY  ,MD 00781 DELANCY RD,US 00040 PULASKI HWY,400,N,Not Applicable,7,Cecil,1,YES,NO,FIXED OBJ,OTHER-COLLISION
1255011972,North East,09/25/2012 12:00:00 AM,12:09,4,TUESDAY  ,MD 00274 JOSEPH BIGGS MEM HWY,CO 00076 THEODORE RD,0,U,Not Applicable,7,Cecil,2,NO,YES,VEH,OTHER-COLLISION
1253009766,Bel Air,09/25/2012 12:00:00 AM,21:09,6,TUESDAY  ,MD 00152 MOUNTAIN RD,IS 00095 J F K MEMORIAL HWY,0,U,Not Applicable,12,Harford,2,NO,YES,VEH,OTHER-COLLISION
1253009751,Bel Air,09/25/2012 12:00:00 AM,16:09,5,TUESDAY  ,MD 00024 ROCKS RD,CO 01671 NEWPORT DR,0,U,Not Applicable,12,Harford,2,YES,NO,VEH,OTHER-COLLISION
1253009746,Bel Air,09/25/2012 12:00:00 AM,12:09,4,TUESDAY  ,MD 00152 MOUNTAIN RD,MD 00007 PHILADELPHIA RD,0,U,Not Applicable,12,Harford,2,YES,NO,VEH,OTHER-COLLISION
1253009731,Bel Air,09/25/2012 12:00:00 AM,5:09,2,TUESDAY  ,MD 00136 CALVARY RD,MD 00543 FOUNTAIN GREEN RD,0,U,Not Applicable,12,Harford,2,NO,YES,VEH,OTHER-COLLISION
1252008660,Cumberland,09/25/2012 12:00:00 AM,9:09,3,TUESDAY  ,MD 00053 WINCHESTER RD,IS 00068 NATIONAL FREEWAY,600,N,Not Applicable,1,Allegany,2,YES,NO,VEH,OTHER-COLLISION
1252008657,Cumberland,09/25/2012 12:00:00 AM,5:09,2,TUESDAY  ,IS 00068 NATIONAL FREEWAY,CO 00660 ORLEANS RD,0.1,W,Not Applicable,1,Allegany,1,NO,YES,NON-COLLISION,OTHER-COLLISION
1251034090,Frederick,09/25/2012 12:00:00 AM,8:09,3,TUESDAY  ,IS 00070 EISENHOWER MEM HWY,MD 00017 MYSVILLE MID RD,100,E,Not Applicable,10,Frederick,3,YES,NO,VEH,OTHER-COLLISION
1250007887,Jessup,09/25/2012 12:00:00 AM,2:09,1,TUESDAY  ,IS 00095 NO NAME,IS 00895 HARBOR TUNNEL THRUWA,30,S,Not Applicable,13,Howard,1,YES,NO,ANIMAL,OTHER-COLLISION
1295004307,Princess Anne,09/26/2012 12:00:00 AM,12:09,4,WEDNESDAY,MD 00667 HUDSON CORNER RD,CO 00171 TILGHMAN RD,100,E,Not Applicable,19,Somerset,1,NO,YES,OTHER-COLLISION,FIXED OBJ
1283012873,Prince Frederick,09/26/2012 12:00:00 AM,11:09,3,WEDNESDAY,UU 00000 WaWa Parking Lot,MD 00004 Solomons Island Rd,250,W,Not Applicable,4,Calvert,1,NO,YES,PED,OTHER-COLLISION
1282009796,Leonardtown,09/26/2012 12:00:00 AM,6:09,2,WEDNESDAY,MD 00005 POINT LOOKOUT RD,MD 00247 LOVEVILLE RD,100,S,Not Applicable,18,St. Marys,2,YES,NO,VEH,OTHER-COLLISION
1280008607,Centreville,09/26/2012 12:00:00 AM,9:09,3,WEDNESDAY,MD 00300 MAIN ST,MD 00313 CHURCH ST N&S,0.5,W,Not Applicable,17,Queen Annes,3,YES,NO,VEH,FIXED OBJ
1267011910,Essex,09/26/2012 12:00:00 AM,8:09,3,WEDNESDAY,IS 00095 NO NAME,IS 00695 BALTO BELTWAY,0,S,Not Applicable,3,Baltimore,2,NO,YES,VEH,OTHER-COLLISION
1266011580,College Park,09/26/2012 12:00:00 AM,17:09,5,WEDNESDAY,MD 00003 CRAIN HWY,MD 00450 ANNAPOLIS RD,200,S,Not Applicable,16,Prince Georges,2,YES,NO,VEH,OTHER-COLLISION
1266011576,College Park,09/26/2012 12:00:00 AM,15:09,4,WEDNESDAY,IS 00095 CAPITAL BELTWAY,MD 00201 KENILWORTH AVE,20,N,Not Applicable,16,Prince Georges,3,NO,YES,VEH,OTHER-COLLISION
1266011573,College Park,09/26/2012 12:00:00 AM,14:09,4,WEDNESDAY,US 00001 BALTIMORE AVE,CO 00010 AMMENDALE RD,0.5,E,Not Applicable,16,Prince Georges,1,YES,NO,FIXED OBJ,OTHER-COLLISION
1266011571,College Park,09/26/2012 12:00:00 AM,13:09,4,WEDNESDAY,IS 00095 CAPITAL BELTWAY,MD 00295 B/W PKWY,0,N,Not Applicable,16,Prince Georges,3,NO,YES,VEH,NON-COLLISION
1266011565,College Park,09/26/2012 12:00:00 AM,9:09,3,WEDNESDAY,IS 00095 CAPITAL BELTWAY,US 00001 BALTIMORE AVE,50,S,Not Applicable,16,Prince Georges,4,NO,YES,VEH,VEH
1266011557,College Park,09/26/2012 12:00:00 AM,7:09,2,WEDNESDAY,IS 00095 CAPITAL BELTWAY,UU 00000 STR16138 INDIAN CRK,0,U,Not Applicable,16,Prince Georges,2,NO,YES,VEH,FIXED OBJ
1266011549,College Park,09/26/2012 12:00:00 AM,0:09,1,WEDNESDAY,IS 00095 CAPITAL BELTWAY,MD 00201 KENILWORTH AVE,0.25,N,Not Applicable,16,Prince Georges,3,NO,YES,VEH,VEH
1265008401,Glen Burnie,09/26/2012 12:00:00 AM,18:09,5,WEDNESDAY,IS 00097 NO NAME,RP 00097 RAMP MD 3 C TO IS 97,0,U,Not Applicable,2,Anne Arundel,2,YES,NO,VEH,OTHER-COLLISION
1265008383,Glen Burnie,09/26/2012 12:00:00 AM,7:09,2,WEDNESDAY,IS 00695 BALTO BELTWAY,MD 00295 BALTIMORE WASHING,100,W,Not Applicable,2,Anne Arundel,2,YES,NO,VEH,OTHER-COLLISION
1264014761,Hagerstown,09/26/2012 12:00:00 AM,6:09,2,WEDNESDAY,MD 00068 LAPPANS RD,CO 00562 COLLEGE RD,0.1,E,Not Applicable,21,Washington,1,YES,NO,ANIMAL,OTHER-COLLISION
1263008009,Rockville,09/26/2012 12:00:00 AM,17:09,5,WEDNESDAY,MD 00097 GEORGIA AVE,MD 00390 16TH ST,0.25,N,Not Applicable,15,Montgomery,1,YES,NO,FIXED OBJ,OTHER-COLLISION
1263007996,Rockville,09/26/2012 12:00:00 AM,7:09,2,WEDNESDAY,IS 00000 RAMP FR 650 TO,IS 00495 CAPITAL BELTWAY,0,U,Not Applicable,15,Montgomery,2,NO,NO,OTHER-COLLISION,FIXED OBJ
1263007995,Rockville,09/26/2012 12:00:00 AM,6:09,2,WEDNESDAY,IS 00495 CAPITAL BELTWAY,MD 00185 CONNECTICUT AVE,1000,E,Not Applicable,15,Montgomery,2,YES,NO,VEH,OTHER-COLLISION
1263007992,Rockville,09/26/2012 12:00:00 AM,5:09,2,WEDNESDAY,IS 00495 CAPITAL BELTWAY,MD 00190 RIVER RD,0,E,Not Applicable,15,Montgomery,1,YES,NO,FIXED OBJ,OTHER-COLLISION
1263007991,Rockville,09/26/2012 12:00:00 AM,5:09,2,WEDNESDAY,IS 00270 EISENHOWER MEM HGY,MD 00118 GERMANTOWN RD,400,N,Not Applicable,15,Montgomery,2,NO,YES,VEH,OTHER-COLLISION
1263007990,Rockville,09/26/2012 12:00:00 AM,4:09,2,WEDNESDAY,IS 00495 CAPITAL BELTWAY,MD 00187 OLD GEORGETOWN RD,0.25,S,Not Applicable,15,Montgomery,1,YES,NO,NON-COLLISION,OTHER-COLLISION
1262011135,JFK,09/26/2012 12:00:00 AM,18:09,5,WEDNESDAY,IS 00095 J F K MEMORIAL HWY,UU 00000 INTERSTATE MM 71.0,0.5,S,Not Applicable,3,Baltimore,3,NO,YES,VEH,FIXED OBJ
1262011121,JFK,09/26/2012 12:00:00 AM,8:09,3,WEDNESDAY,IS 00095 J F K MEMORIAL HWY,MD 00024 VIETNAM VETS MEM HWY,0,U,Not Applicable,12,Harford,2,YES,NO,VEH,OTHER-COLLISION
1262011115,JFK,09/26/2012 12:00:00 AM,4:09,2,WEDNESDAY,IS 00095 J F K MEMORIAL HWY,UU 00000 INTERSTATE MM 107.0,0.3,S,Not Applicable,7,Cecil,3,NO,YES,VEH,FIXED OBJ
1261007685,Forestville,09/26/2012 12:00:00 AM,16:09,5,WEDNESDAY,RP 02005 RP FR MD 5 TO MD 223,MD 00223 WOODYARD RD,15,N,Grantsville,16,Prince Georges,3,YES,YES,VEH,VEH
1261007681,Forestville,09/26/2012 12:00:00 AM,11:09,3,WEDNESDAY,MD 00214 CENTRAL AVE,CO 03643 QUEEN ANNE BRIDGE RD,100,W,Not Applicable,16,Prince Georges,2,YES,NO,VEH,OTHER-COLLISION
1261007676,Forestville,09/26/2012 12:00:00 AM,8:09,3,WEDNESDAY,IS 00095 CAPITAL BELTWAY,MD 00214 CENTRAL AVE,0.1,S,Not Applicable,16,Prince Georges,3,NO,YES,VEH,VEH
1261007673,Forestville,09/26/2012 12:00:00 AM,7:09,2,WEDNESDAY,US 00301 CRAIN HWY,MD 00197 COLLINGTON RD,100,N,Not Applicable,16,Prince Georges,3,NO,YES,VEH,VEH
1261007672,Forestville,09/26/2012 12:00:00 AM,7:09,2,WEDNESDAY,IS 00295 ANACOSTIA FREEWAY,IS 00095 CAPITAL BELTWAY,200,N,Not Applicable,16,Prince Georges,2,YES,NO,FIXED OBJ,OTHER-COLLISION
1258011071,Easton,09/26/2012 12:00:00 AM,18:09,5,WEDNESDAY,MD 00016 CHURCH CREEK RD,CO 00175 WOODS RD,0,U,Not Applicable,9,Dorchester,2,YES,NO,VEH,OTHER-COLLISION
1257004925,Waldorf,09/26/2012 12:00:00 AM,20:09,6,WEDNESDAY,MD 00005 LEONARDTOWN RD,CO 00644 POST OFFICE RD,200,N,Not Applicable,8,Charles,2,NO,YES,VEH,OTHER-COLLISION
1257004920,Waldorf,09/26/2012 12:00:00 AM,13:09,4,WEDNESDAY,US 00301 CRAIN HWY,CO 00192 FAULKNER RD,20,S,Not Applicable,8,Charles,1,NO,NO,PED,OTHER-COLLISION
1257004919,Waldorf,09/26/2012 12:00:00 AM,12:09,4,WEDNESDAY,US 00006 Port Tobacco Rd,OP  Retreat Pl,30,E,Not Applicable,8,Charles,1,NO,YES,NON-COLLISION,FIXED OBJ
1257004909,Waldorf,09/26/2012 12:00:00 AM,6:09,2,WEDNESDAY,MD 00228 BERRY RD,CO 00050 MIDDLETOWN RD,5,W,Not Applicable,8,Charles,2,NO,YES,VEH,OTHER-COLLISION
1256015308,Westminster,09/26/2012 12:00:00 AM,14:09,4,WEDNESDAY,MD 00027 Ridge Rd,CO 00289 Warfieldsburg Rd.,0,U,Not Applicable,6,Carroll,2,YES,NO,VEH,FIXED OBJ
1255012032,North East,09/26/2012 12:00:00 AM,15:09,4,WEDNESDAY,US 00040 PULASKI HWY,CO 00214 MELBOURNE BLVD,50,W,Not Applicable,7,Cecil,3,YES,NO,VEH,VEH
1255012021,North East,09/26/2012 12:00:00 AM,13:09,4,WEDNESDAY,US 00040 PULASKI HWY,CO 00213 MALONEY RD,0,N,Not Applicable,7,Cecil,2,YES,NO,FIXED OBJ,OTHER-COLLISION
1255012005,North East,09/26/2012 12:00:00 AM,5:09,2,WEDNESDAY,MD 00279 ELKTON NEWARK RD,UU 00000 AIRPORT RD,0,U,Not Applicable,7,Cecil,3,NO,YES,VEH,VEH
1254006434,Salisbury,09/26/2012 12:00:00 AM,10:09,3,WEDNESDAY,US 00013 S SALISBURY BLVD,CO 00222 KAY AVE,100,S,Not Applicable,22,Wicomico,2,NO,YES,VEH,NON-COLLISION
1254006428,Salisbury,09/26/2012 12:00:00 AM,2:09,1,WEDNESDAY,US 00050 OCEAN GATEWAY,CO 00356 HOBBS RD,20,W,Not Applicable,22,Wicomico,2,NO,YES,VEH,OTHER-COLLISION
1254006414,Salisbury,09/26/2012 12:00:00 AM,13:09,4,WEDNESDAY,US 00050 OCEAN GATEWAY,CO 00356 HOBBS RD,400,E,Not Applicable,22,Wicomico,1,YES,NO,OTHER-COLLISION,NON-COLLISION
1253009814,Bel Air,09/26/2012 12:00:00 AM,18:09,5,WEDNESDAY,MD 00024 VIETNAM VETS MEM HWY,RP 00095 RAMP FR 95 TO 24,0,U,Not Applicable,12,Harford,,YES,NO,VEH,OTHER-COLLISION
1253009805,Bel Air,09/26/2012 12:00:00 AM,15:09,4,WEDNESDAY,MD 00024 ROCKS RD,CO 00120 CHERRY HILL RD,100,N,Not Applicable,12,Harford,1,NO,YES,FIXED OBJ,FIXED OBJ
1253009804,Bel Air,09/26/2012 12:00:00 AM,14:09,4,WEDNESDAY,US 00001 Belair Road,CO 00226 S. Tollgate Road,50,N,Not Applicable,12,Harford,2,YES,NO,VEH,OTHER-COLLISION
1253009789,Bel Air,09/26/2012 12:00:00 AM,11:09,3,WEDNESDAY,MD 00022 CHURCHVILLE RD,MD 00156 ALDINO RD,50,W,Not Applicable,12,Harford,2,YES,NO,VEH,OTHER-COLLISION
1252008673,Cumberland,09/26/2012 12:00:00 AM,0:09,1,WEDNESDAY,IS 00068 NATIONAL FREEWAY,MD 00948 ROCKY GAP RD,0.2,E,Not Applicable,1,Allegany,1,NO,YES,FIXED OBJ,OTHER-COLLISION
1251034240,Frederick,09/26/2012 12:00:00 AM,12:09,4,WEDNESDAY,MD 00180 JEFFERSON PIKE,CO 00229 MT ZION RD,0,U,Not Applicable,10,Frederick,2,NO,YES,VEH,OTHER-COLLISION
1251034232,Frederick,09/26/2012 12:00:00 AM,11:09,3,WEDNESDAY,IS 00070 EISEN. MEM. HWY.,UU 00000 MILE MARKER 48,0.5,W,Not Applicable,10,Frederick,1,NO,YES,FIXED OBJ,OTHER-COLLISION
1295004322,Princess Anne,09/27/2012 12:00:00 AM,14:09,4,THURSDAY ,US 00013 OCEAN HWY,CO 00087 REVELLS NECK RD,200,S,Not Applicable,19,Somerset,2,NO,NO,VEH,OTHER-COLLISION
1283012934,Prince Frederick,09/27/2012 12:00:00 AM,21:09,6,THURSDAY ,MD 00002 SOLOMONS ISLAND RD,MD 00263 PLUM POINT RD,0,U,Not Applicable,4,Calvert,2,YES,NO,VEH,OTHER-COLLISION
1283012923,Prince Frederick,09/27/2012 12:00:00 AM,17:09,5,THURSDAY ,MD 00760 ROUSBY HALL RD,OP 00663 SHARON DR,0.1,E,Not Applicable,4,Calvert,2,YES,NO,VEH,FIXED OBJ
1280008639,,09/27/2012 12:00:00 AM,12:09,4,THURSDAY ,US 00301 BLUE STAR MEMORIAL H,UU 00000 MILE MARKER 114.0,50,N,Not Applicable,14,Kent,1,NO,NO,FIXED OBJ,OTHER-COLLISION
1267011962,Essex,09/27/2012 12:00:00 AM,7:09,2,THURSDAY ,MD 00045 YORK RD,IS 00695 BALTO BELTWAY,0,S,Not Applicable,3,Baltimore,1,YES,NO,FIXED OBJ,OTHER-COLLISION
1265008436,Glen Burnie,09/27/2012 12:00:00 AM,18:09,5,THURSDAY ,IS 00097 NO NAME,MD 00176 DORSEY RD,500,N,Not Applicable,2,Anne Arundel,1,YES,NO,FIXED OBJ,NON-COLLISION
1265008414,Glen Burnie,09/27/2012 12:00:00 AM,7:09,2,THURSDAY ,MD 00295 BALT/ WASH PKWY,UU 00000 BALTIMORE CO/L,300,N,Not Applicable,3,Baltimore,2,NO,YES,VEH,OTHER-COLLISION
1264014867,Hagerstown,09/27/2012 12:00:00 AM,22:09,6,THURSDAY ,US 00040 National Pike,MU 00025 All Star Ct,0,U,,21,Washington,1,YES,NO,FIXED OBJ,OTHER-COLLISION
1264014852,Hagerstown,09/27/2012 12:00:00 AM,17:09,5,THURSDAY ,IS 00068 NATIONAL FREEWAY,UU 00000 SIDELING HILL,0.5,W,Not Applicable,21,Washington,1,YES,NO,FIXED OBJ,OTHER-COLLISION
1264014823,Hagerstown,09/27/2012 12:00:00 AM,4:09,2,THURSDAY ,IS 00070 EISENHOWER MEM HWY,MD 00066 MAPLEVILLE RD,600,W,Not Applicable,21,Washington,1,YES,NO,FIXED OBJ,OTHER-COLLISION
1263008067,Rockville,09/27/2012 12:00:00 AM,23:09,6,THURSDAY ,IS 00495 CAPITAL BELTWAY,MD 00191 BRADLEY BLVD,600,E,Not Applicable,15,Montgomery,1,YES,NO,FIXED OBJ,OTHER-COLLISION
1263008064,Rockville,09/27/2012 12:00:00 AM,20:09,6,THURSDAY ,IS 00270 EISENHOWER MEM HWY,MD 00121 CLARKSBURG RD,500,S,Not Applicable,15,Montgomery,1,NO,YES,FIXED OBJ,OTHER-COLLISION
1263008060,Rockville,09/27/2012 12:00:00 AM,18:09,5,THURSDAY ,IS 00495 CAPITAL BELTWAY,UU 00000 STRUC #15100 POTOMAC,300,N,Not Applicable,15,Montgomery,3,YES,NO,VEH,VEH
1263008055,Rockville,09/27/2012 12:00:00 AM,14:09,4,THURSDAY ,IS 00270 EISENHOWER ,MD 00121 CLARKSBURG RD,0.25,S,Not Applicable,15,Montgomery,1,YES,NO,OTHER-COLLISION,OTHER-COLLISION
1263008052,Rockville,09/27/2012 12:00:00 AM,9:09,3,THURSDAY ,MD 00320 PINEY BRANCH RD,UU 00000 SEEK LANE,0,N,Not Applicable,15,Montgomery,2,YES,NO,NON-COLLISION,OTHER-COLLISION
1263008041,Rockville,09/27/2012 12:00:00 AM,8:09,3,THURSDAY ,IS 00495 CAPITAL BELTWAY,MD 00185 CONNECTICUT AVE,500,E,Not Applicable,15,Montgomery,2,NO,YES,VEH,OTHER-COLLISION
1263008040,Rockville,09/27/2012 12:00:00 AM,6:09,2,THURSDAY ,IS 00495 CAPITAL BELTWAY,MD 00185 CONNECTICUT AVE,500,W,Not Applicable,15,Montgomery,2,YES,NO,VEH,OTHER-COLLISION
1262011208,JFK,09/27/2012 12:00:00 AM,23:09,6,THURSDAY ,IS 00095 J F K MEMORIAL HWY,UU 00000 INTERSTATE MM 63.0,0.3,N,Not Applicable,3,Baltimore,1,YES,NO,FIXED OBJ,OTHER-COLLISION
1262011190,JFK,09/27/2012 12:00:00 AM,15:09,4,THURSDAY ,RP 00095 RAMP IS 95 TO MD 24,MD 00024 VIETNAM VET MEM HWY,100,E,,12,Harford,1,YES,NO,FIXED OBJ,OTHER-COLLISION
1262011163,JFK,09/27/2012 12:00:00 AM,5:09,2,THURSDAY ,IS 00095 J F K MEMORIAL HWY,UU 00000 INTERSTATE M.M. 92.0,0.5,S,Not Applicable,7,Cecil,1,YES,NO,OTHER-COLLISION,FIXED OBJ
